time,cell_id,generation,type,effect_size,mutation_string
80,143,4,down,0.0,Plk1_rate_down_0
80,143,4,down,0.0,Plk1_rate_down_0
80,143,4,down,0.0,Plk1_rate_down_0
80,144,7,down,0.0,Plk1_rate_down_0
80,144,7,down,0.0,Plk1_rate_down_0
80,144,7,down,0.0,Plk1_rate_down_0
80,144,7,down,0.0,Plk1_rate_down_0
80,144,7,down,0.0,Plk1_rate_down_0
80,144,7,down,0.0,Plk1_rate_down_0
80,145,6,down,0.0,Plk1_rate_down_0
80,145,6,down,0.0,Plk1_rate_down_0
80,145,6,down,0.0,Plk1_rate_down_0
80,145,6,down,0.0,Plk1_rate_down_0
80,145,6,down,0.0,Plk1_rate_down_0
80,145,6,down,0.0,Plk1_rate_down_0
80,145,6,down,0.0,Plk1_rate_down_0
80,146,4,down,0.0,Plk1_rate_down_0
80,146,4,down,0.0,Plk1_rate_down_0
80,146,4,down,0.0,Plk1_rate_down_0
80,146,4,down,0.0,Plk1_rate_down_0
80,146,4,down,0.0,Plk1_rate_down_0
80,146,4,down,0.0,Plk1_rate_down_0
80,146,4,down,0.0,Plk1_rate_down_0
80,147,4,down,0.0,Plk1_rate_down_0
80,147,4,down,0.0,Plk1_rate_down_0
80,147,4,down,0.0,Plk1_rate_down_0
80,147,4,down,0.0,Plk1_rate_down_0
80,147,4,down,0.0,Plk1_rate_down_0
80,147,4,down,0.0,Plk1_rate_down_0
80,148,2,down,0.0,Plk1_rate_down_0
80,148,2,down,0.0,Plk1_rate_down_0
80,148,2,down,0.0,Plk1_rate_down_0
80,149,3,down,0.0,Plk1_rate_down_0
80,149,3,down,0.0,Plk1_rate_down_0
80,149,3,down,0.0,Plk1_rate_down_0
80,149,3,down,0.0,Plk1_rate_down_0
80,149,3,down,0.0,Plk1_rate_down_0
80,149,3,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,150,8,down,0.0,Plk1_rate_down_0
80,151,6,down,0.0,Plk1_rate_down_0
80,151,6,down,0.0,Plk1_rate_down_0
80,151,6,down,0.0,Plk1_rate_down_0
80,151,6,down,0.0,Plk1_rate_down_0
80,151,6,down,0.0,Plk1_rate_down_0
80,151,6,down,0.0,Plk1_rate_down_0
80,152,4,down,0.0,Plk1_rate_down_0
80,152,4,down,0.0,Plk1_rate_down_0
80,152,4,down,0.0,Plk1_rate_down_0
80,152,4,down,0.0,Plk1_rate_down_0
80,152,4,down,0.0,Plk1_rate_down_0
80,152,4,down,0.0,Plk1_rate_down_0
80,153,5,down,0.0,Plk1_rate_down_0
80,153,5,down,0.0,Plk1_rate_down_0
80,153,5,down,0.0,Plk1_rate_down_0
80,153,5,down,0.0,Plk1_rate_down_0
80,153,5,down,0.0,Plk1_rate_down_0
80,153,5,down,0.0,Plk1_rate_down_0
80,153,5,down,0.0,Plk1_rate_down_0
80,153,5,down,0.0,Plk1_rate_down_0
80,154,3,down,0.0,Plk1_rate_down_0
80,154,3,down,0.0,Plk1_rate_down_0
80,154,3,down,0.0,Plk1_rate_down_0
80,154,3,down,0.0,Plk1_rate_down_0
80,155,6,down,0.0,Plk1_rate_down_0
80,155,6,down,0.0,Plk1_rate_down_0
80,155,6,down,0.0,Plk1_rate_down_0
80,155,6,down,0.0,Plk1_rate_down_0
80,155,6,down,0.0,Plk1_rate_down_0
80,156,6,down,0.0,Plk1_rate_down_0
80,156,6,down,0.0,Plk1_rate_down_0
80,156,6,down,0.0,Plk1_rate_down_0
80,156,6,down,0.0,Plk1_rate_down_0
80,156,6,down,0.0,Plk1_rate_down_0
80,156,6,down,0.0,Plk1_rate_down_0
80,156,6,down,0.0,Plk1_rate_down_0
80,157,6,down,0.0,Plk1_rate_down_0
80,157,6,down,0.0,Plk1_rate_down_0
80,157,6,down,0.0,Plk1_rate_down_0
80,157,6,down,0.0,Plk1_rate_down_0
80,157,6,down,0.0,Plk1_rate_down_0
80,157,6,down,0.0,Plk1_rate_down_0
80,157,6,down,0.0,Plk1_rate_down_0
80,158,4,down,0.0,Plk1_rate_down_0
80,158,4,down,0.0,Plk1_rate_down_0
80,158,4,down,0.0,Plk1_rate_down_0
80,158,4,down,0.0,Plk1_rate_down_0
80,158,4,down,0.0,Plk1_rate_down_0
80,159,6,down,0.0,Plk1_rate_down_0
80,159,6,down,0.0,Plk1_rate_down_0
80,159,6,down,0.0,Plk1_rate_down_0
80,159,6,down,0.0,Plk1_rate_down_0
80,159,6,down,0.0,Plk1_rate_down_0
80,159,6,down,0.0,Plk1_rate_down_0
80,159,6,down,0.0,Plk1_rate_down_0
80,159,6,down,0.0,Plk1_rate_down_0
80,160,4,down,0.0,Plk1_rate_down_0
80,160,4,down,0.0,Plk1_rate_down_0
80,160,4,down,0.0,Plk1_rate_down_0
80,160,4,down,0.0,Plk1_rate_down_0
80,160,4,down,0.0,Plk1_rate_down_0
80,160,4,down,0.0,Plk1_rate_down_0
80,160,4,down,0.0,Plk1_rate_down_0
80,160,4,down,0.0,Plk1_rate_down_0
80,161,1,down,0.0,Plk1_rate_down_0
80,161,1,down,0.0,Plk1_rate_down_0
80,161,1,down,0.0,Plk1_rate_down_0
80,161,1,down,0.0,Plk1_rate_down_0
80,161,1,down,0.0,Plk1_rate_down_0
80,162,3,down,0.0,Plk1_rate_down_0
80,162,3,down,0.0,Plk1_rate_down_0
80,162,3,down,0.0,Plk1_rate_down_0
80,162,3,down,0.0,Plk1_rate_down_0
80,163,3,down,0.0,Plk1_rate_down_0
80,163,3,down,0.0,Plk1_rate_down_0
80,163,3,down,0.0,Plk1_rate_down_0
80,163,3,down,0.0,Plk1_rate_down_0
80,163,3,down,0.0,Plk1_rate_down_0
80,163,3,down,0.0,Plk1_rate_down_0
80,164,5,down,0.0,Plk1_rate_down_0
80,164,5,down,0.0,Plk1_rate_down_0
80,164,5,down,0.0,Plk1_rate_down_0
80,164,5,down,0.0,Plk1_rate_down_0
80,164,5,down,0.0,Plk1_rate_down_0
80,164,5,down,0.0,Plk1_rate_down_0
80,164,5,down,0.0,Plk1_rate_down_0
80,165,5,down,0.0,Plk1_rate_down_0
80,165,5,down,0.0,Plk1_rate_down_0
80,165,5,down,0.0,Plk1_rate_down_0
80,165,5,down,0.0,Plk1_rate_down_0
80,166,5,down,0.0,Plk1_rate_down_0
80,166,5,down,0.0,Plk1_rate_down_0
80,166,5,down,0.0,Plk1_rate_down_0
80,166,5,down,0.0,Plk1_rate_down_0
80,166,5,down,0.0,Plk1_rate_down_0
80,166,5,down,0.0,Plk1_rate_down_0
80,166,5,down,0.0,Plk1_rate_down_0
80,166,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,167,5,down,0.0,Plk1_rate_down_0
80,168,3,down,0.0,Plk1_rate_down_0
80,168,3,down,0.0,Plk1_rate_down_0
80,168,3,down,0.0,Plk1_rate_down_0
80,168,3,down,0.0,Plk1_rate_down_0
80,168,3,down,0.0,Plk1_rate_down_0
80,169,7,down,0.0,Plk1_rate_down_0
80,169,7,down,0.0,Plk1_rate_down_0
80,169,7,down,0.0,Plk1_rate_down_0
80,169,7,down,0.0,Plk1_rate_down_0
80,169,7,down,0.0,Plk1_rate_down_0
80,169,7,down,0.0,Plk1_rate_down_0
80,170,5,down,0.0,Plk1_rate_down_0
80,170,5,down,0.0,Plk1_rate_down_0
80,170,5,down,0.0,Plk1_rate_down_0
80,170,5,down,0.0,Plk1_rate_down_0
80,170,5,down,0.0,Plk1_rate_down_0
80,171,5,down,0.0,Plk1_rate_down_0
80,171,5,down,0.0,Plk1_rate_down_0
80,171,5,down,0.0,Plk1_rate_down_0
80,171,5,down,0.0,Plk1_rate_down_0
80,171,5,down,0.0,Plk1_rate_down_0
80,171,5,down,0.0,Plk1_rate_down_0
80,172,4,down,0.0,Plk1_rate_down_0
80,172,4,down,0.0,Plk1_rate_down_0
80,172,4,down,0.0,Plk1_rate_down_0
80,172,4,down,0.0,Plk1_rate_down_0
80,172,4,down,0.0,Plk1_rate_down_0
80,172,4,down,0.0,Plk1_rate_down_0
80,173,2,down,0.0,Plk1_rate_down_0
80,173,2,down,0.0,Plk1_rate_down_0
80,173,2,down,0.0,Plk1_rate_down_0
80,173,2,down,0.0,Plk1_rate_down_0
80,173,2,down,0.0,Plk1_rate_down_0
80,173,2,down,0.0,Plk1_rate_down_0
80,174,5,down,0.0,Plk1_rate_down_0
80,174,5,down,0.0,Plk1_rate_down_0
80,174,5,down,0.0,Plk1_rate_down_0
80,175,8,down,0.0,Plk1_rate_down_0
80,175,8,down,0.0,Plk1_rate_down_0
80,175,8,down,0.0,Plk1_rate_down_0
80,175,8,down,0.0,Plk1_rate_down_0
80,176,4,down,0.0,Plk1_rate_down_0
80,176,4,down,0.0,Plk1_rate_down_0
80,176,4,down,0.0,Plk1_rate_down_0
80,176,4,down,0.0,Plk1_rate_down_0
80,176,4,down,0.0,Plk1_rate_down_0
80,177,4,down,0.0,Plk1_rate_down_0
80,177,4,down,0.0,Plk1_rate_down_0
80,177,4,down,0.0,Plk1_rate_down_0
80,177,4,down,0.0,Plk1_rate_down_0
80,177,4,down,0.0,Plk1_rate_down_0
80,178,5,down,0.0,Plk1_rate_down_0
80,178,5,down,0.0,Plk1_rate_down_0
80,178,5,down,0.0,Plk1_rate_down_0
80,178,5,down,0.0,Plk1_rate_down_0
80,178,5,down,0.0,Plk1_rate_down_0
80,178,5,down,0.0,Plk1_rate_down_0
80,179,4,down,0.0,Plk1_rate_down_0
80,179,4,down,0.0,Plk1_rate_down_0
80,179,4,down,0.0,Plk1_rate_down_0
80,179,4,down,0.0,Plk1_rate_down_0
80,179,4,down,0.0,Plk1_rate_down_0
80,179,4,down,0.0,Plk1_rate_down_0
80,180,6,down,0.0,Plk1_rate_down_0
80,180,6,down,0.0,Plk1_rate_down_0
80,180,6,down,0.0,Plk1_rate_down_0
80,180,6,down,0.0,Plk1_rate_down_0
80,180,6,down,0.0,Plk1_rate_down_0
80,181,5,down,0.0,Plk1_rate_down_0
80,181,5,down,0.0,Plk1_rate_down_0
80,181,5,down,0.0,Plk1_rate_down_0
80,181,5,down,0.0,Plk1_rate_down_0
80,181,5,down,0.0,Plk1_rate_down_0
80,181,5,down,0.0,Plk1_rate_down_0
80,182,7,down,0.0,Plk1_rate_down_0
80,182,7,down,0.0,Plk1_rate_down_0
80,182,7,down,0.0,Plk1_rate_down_0
80,182,7,down,0.0,Plk1_rate_down_0
80,182,7,down,0.0,Plk1_rate_down_0
80,182,7,down,0.0,Plk1_rate_down_0
80,183,4,down,0.0,Plk1_rate_down_0
80,183,4,down,0.0,Plk1_rate_down_0
80,183,4,down,0.0,Plk1_rate_down_0
80,183,4,down,0.0,Plk1_rate_down_0
80,183,4,down,0.0,Plk1_rate_down_0
80,183,4,down,0.0,Plk1_rate_down_0
80,184,5,down,0.0,Plk1_rate_down_0
80,184,5,down,0.0,Plk1_rate_down_0
80,184,5,down,0.0,Plk1_rate_down_0
80,184,5,down,0.0,Plk1_rate_down_0
80,184,5,down,0.0,Plk1_rate_down_0
80,184,5,down,0.0,Plk1_rate_down_0
80,184,5,down,0.0,Plk1_rate_down_0
80,184,5,down,0.0,Plk1_rate_down_0
80,185,5,down,0.0,Plk1_rate_down_0
80,185,5,down,0.0,Plk1_rate_down_0
80,185,5,down,0.0,Plk1_rate_down_0
80,186,3,down,0.0,Plk1_rate_down_0
80,186,3,down,0.0,Plk1_rate_down_0
80,186,3,down,0.0,Plk1_rate_down_0
80,186,3,down,0.0,Plk1_rate_down_0
80,187,5,down,0.0,Plk1_rate_down_0
80,187,5,down,0.0,Plk1_rate_down_0
80,187,5,down,0.0,Plk1_rate_down_0
80,187,5,down,0.0,Plk1_rate_down_0
80,188,6,down,0.0,Plk1_rate_down_0
80,188,6,down,0.0,Plk1_rate_down_0
80,188,6,down,0.0,Plk1_rate_down_0
80,188,6,down,0.0,Plk1_rate_down_0
80,188,6,down,0.0,Plk1_rate_down_0
80,189,4,down,0.0,Plk1_rate_down_0
80,189,4,down,0.0,Plk1_rate_down_0
80,189,4,down,0.0,Plk1_rate_down_0
80,189,4,down,0.0,Plk1_rate_down_0
80,189,4,down,0.0,Plk1_rate_down_0
80,190,6,down,0.0,Plk1_rate_down_0
80,190,6,down,0.0,Plk1_rate_down_0
80,190,6,down,0.0,Plk1_rate_down_0
80,190,6,down,0.0,Plk1_rate_down_0
80,190,6,down,0.0,Plk1_rate_down_0
80,190,6,down,0.0,Plk1_rate_down_0
80,190,6,down,0.0,Plk1_rate_down_0
80,191,3,down,0.0,Plk1_rate_down_0
80,191,3,down,0.0,Plk1_rate_down_0
80,192,4,down,0.0,Plk1_rate_down_0
80,192,4,down,0.0,Plk1_rate_down_0
80,192,4,down,0.0,Plk1_rate_down_0
80,192,4,down,0.0,Plk1_rate_down_0
80,192,4,down,0.0,Plk1_rate_down_0
80,192,4,down,0.0,Plk1_rate_down_0
80,192,4,down,0.0,Plk1_rate_down_0
80,193,4,down,0.0,Plk1_rate_down_0
80,193,4,down,0.0,Plk1_rate_down_0
80,193,4,down,0.0,Plk1_rate_down_0
80,193,4,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,194,6,down,0.0,Plk1_rate_down_0
80,195,9,down,0.0,Plk1_rate_down_0
80,195,9,down,0.0,Plk1_rate_down_0
80,195,9,down,0.0,Plk1_rate_down_0
80,195,9,down,0.0,Plk1_rate_down_0
80,195,9,down,0.0,Plk1_rate_down_0
80,195,9,down,0.0,Plk1_rate_down_0
80,195,9,down,0.0,Plk1_rate_down_0
80,196,6,down,0.0,Plk1_rate_down_0
80,196,6,down,0.0,Plk1_rate_down_0
80,196,6,down,0.0,Plk1_rate_down_0
80,196,6,down,0.0,Plk1_rate_down_0
80,196,6,down,0.0,Plk1_rate_down_0
80,196,6,down,0.0,Plk1_rate_down_0
80,196,6,down,0.0,Plk1_rate_down_0
80,196,6,down,0.0,Plk1_rate_down_0
80,197,3,down,0.0,Plk1_rate_down_0
80,197,3,down,0.0,Plk1_rate_down_0
80,197,3,down,0.0,Plk1_rate_down_0
80,197,3,down,0.0,Plk1_rate_down_0
80,197,3,down,0.0,Plk1_rate_down_0
80,198,7,down,0.0,Plk1_rate_down_0
80,198,7,down,0.0,Plk1_rate_down_0
80,198,7,down,0.0,Plk1_rate_down_0
80,198,7,down,0.0,Plk1_rate_down_0
80,199,7,down,0.0,Plk1_rate_down_0
80,199,7,down,0.0,Plk1_rate_down_0
80,199,7,down,0.0,Plk1_rate_down_0
80,199,7,down,0.0,Plk1_rate_down_0
80,199,7,down,0.0,Plk1_rate_down_0
80,200,6,down,0.0,Plk1_rate_down_0
80,200,6,down,0.0,Plk1_rate_down_0
80,200,6,down,0.0,Plk1_rate_down_0
80,200,6,down,0.0,Plk1_rate_down_0
80,200,6,down,0.0,Plk1_rate_down_0
80,200,6,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,201,3,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,202,7,down,0.0,Plk1_rate_down_0
80,203,8,down,0.0,Plk1_rate_down_0
80,203,8,down,0.0,Plk1_rate_down_0
80,203,8,down,0.0,Plk1_rate_down_0
80,203,8,down,0.0,Plk1_rate_down_0
80,203,8,down,0.0,Plk1_rate_down_0
80,204,3,down,0.0,Plk1_rate_down_0
80,204,3,down,0.0,Plk1_rate_down_0
80,204,3,down,0.0,Plk1_rate_down_0
80,204,3,down,0.0,Plk1_rate_down_0
80,204,3,down,0.0,Plk1_rate_down_0
80,204,3,down,0.0,Plk1_rate_down_0
80,205,6,down,0.0,Plk1_rate_down_0
80,205,6,down,0.0,Plk1_rate_down_0
80,205,6,down,0.0,Plk1_rate_down_0
80,205,6,down,0.0,Plk1_rate_down_0
80,205,6,down,0.0,Plk1_rate_down_0
80,205,6,down,0.0,Plk1_rate_down_0
80,205,6,down,0.0,Plk1_rate_down_0
80,206,6,down,0.0,Plk1_rate_down_0
80,206,6,down,0.0,Plk1_rate_down_0
80,206,6,down,0.0,Plk1_rate_down_0
80,206,6,down,0.0,Plk1_rate_down_0
80,206,6,down,0.0,Plk1_rate_down_0
80,206,6,down,0.0,Plk1_rate_down_0
80,206,6,down,0.0,Plk1_rate_down_0
80,207,3,down,0.0,Plk1_rate_down_0
80,207,3,down,0.0,Plk1_rate_down_0
80,207,3,down,0.0,Plk1_rate_down_0
80,207,3,down,0.0,Plk1_rate_down_0
80,207,3,down,0.0,Plk1_rate_down_0
80,208,7,down,0.0,Plk1_rate_down_0
80,208,7,down,0.0,Plk1_rate_down_0
80,208,7,down,0.0,Plk1_rate_down_0
80,208,7,down,0.0,Plk1_rate_down_0
80,208,7,down,0.0,Plk1_rate_down_0
80,208,7,down,0.0,Plk1_rate_down_0
80,209,5,down,0.0,Plk1_rate_down_0
80,209,5,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,210,9,down,0.0,Plk1_rate_down_0
80,211,5,down,0.0,Plk1_rate_down_0
80,211,5,down,0.0,Plk1_rate_down_0
80,211,5,down,0.0,Plk1_rate_down_0
80,211,5,down,0.0,Plk1_rate_down_0
80,211,5,down,0.0,Plk1_rate_down_0
80,211,5,down,0.0,Plk1_rate_down_0
80,211,5,down,0.0,Plk1_rate_down_0
80,212,2,down,0.0,Plk1_rate_down_0
80,212,2,down,0.0,Plk1_rate_down_0
80,212,2,down,0.0,Plk1_rate_down_0
80,212,2,down,0.0,Plk1_rate_down_0
80,212,2,down,0.0,Plk1_rate_down_0
80,213,4,down,0.0,Plk1_rate_down_0
80,213,4,down,0.0,Plk1_rate_down_0
80,213,4,down,0.0,Plk1_rate_down_0
80,213,4,down,0.0,Plk1_rate_down_0
80,213,4,down,0.0,Plk1_rate_down_0
80,213,4,down,0.0,Plk1_rate_down_0
80,214,4,down,0.0,Plk1_rate_down_0
80,214,4,down,0.0,Plk1_rate_down_0
80,214,4,down,0.0,Plk1_rate_down_0
80,214,4,down,0.0,Plk1_rate_down_0
80,215,5,down,0.0,Plk1_rate_down_0
80,215,5,down,0.0,Plk1_rate_down_0
80,215,5,down,0.0,Plk1_rate_down_0
80,215,5,down,0.0,Plk1_rate_down_0
80,216,6,down,0.0,Plk1_rate_down_0
80,216,6,down,0.0,Plk1_rate_down_0
80,216,6,down,0.0,Plk1_rate_down_0
80,216,6,down,0.0,Plk1_rate_down_0
80,216,6,down,0.0,Plk1_rate_down_0
80,216,6,down,0.0,Plk1_rate_down_0
80,216,6,down,0.0,Plk1_rate_down_0
80,216,6,down,0.0,Plk1_rate_down_0
80,217,5,down,0.0,Plk1_rate_down_0
80,217,5,down,0.0,Plk1_rate_down_0
80,217,5,down,0.0,Plk1_rate_down_0
80,217,5,down,0.0,Plk1_rate_down_0
80,217,5,down,0.0,Plk1_rate_down_0
80,217,5,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,218,6,down,0.0,Plk1_rate_down_0
80,219,5,down,0.0,Plk1_rate_down_0
80,219,5,down,0.0,Plk1_rate_down_0
80,219,5,down,0.0,Plk1_rate_down_0
80,219,5,down,0.0,Plk1_rate_down_0
80,219,5,down,0.0,Plk1_rate_down_0
80,219,5,down,0.0,Plk1_rate_down_0
80,219,5,down,0.0,Plk1_rate_down_0
80,219,5,down,0.0,Plk1_rate_down_0
80,220,7,down,0.0,Plk1_rate_down_0
80,220,7,down,0.0,Plk1_rate_down_0
80,220,7,down,0.0,Plk1_rate_down_0
80,220,7,down,0.0,Plk1_rate_down_0
80,220,7,down,0.0,Plk1_rate_down_0
80,220,7,down,0.0,Plk1_rate_down_0
80,221,5,down,0.0,Plk1_rate_down_0
80,221,5,down,0.0,Plk1_rate_down_0
80,221,5,down,0.0,Plk1_rate_down_0
80,221,5,down,0.0,Plk1_rate_down_0
80,221,5,down,0.0,Plk1_rate_down_0
80,222,5,down,0.0,Plk1_rate_down_0
80,222,5,down,0.0,Plk1_rate_down_0
80,222,5,down,0.0,Plk1_rate_down_0
80,222,5,down,0.0,Plk1_rate_down_0
80,222,5,down,0.0,Plk1_rate_down_0
80,222,5,down,0.0,Plk1_rate_down_0
80,222,5,down,0.0,Plk1_rate_down_0
80,223,5,down,0.0,Plk1_rate_down_0
80,223,5,down,0.0,Plk1_rate_down_0
80,223,5,down,0.0,Plk1_rate_down_0
80,223,5,down,0.0,Plk1_rate_down_0
80,223,5,down,0.0,Plk1_rate_down_0
80,223,5,down,0.0,Plk1_rate_down_0
80,224,6,down,0.0,Plk1_rate_down_0
80,224,6,down,0.0,Plk1_rate_down_0
80,224,6,down,0.0,Plk1_rate_down_0
80,224,6,down,0.0,Plk1_rate_down_0
80,224,6,down,0.0,Plk1_rate_down_0
80,224,6,down,0.0,Plk1_rate_down_0
80,224,6,down,0.0,Plk1_rate_down_0
80,225,5,down,0.0,Plk1_rate_down_0
80,225,5,down,0.0,Plk1_rate_down_0
80,225,5,down,0.0,Plk1_rate_down_0
80,225,5,down,0.0,Plk1_rate_down_0
80,225,5,down,0.0,Plk1_rate_down_0
80,225,5,down,0.0,Plk1_rate_down_0
80,225,5,down,0.0,Plk1_rate_down_0
80,226,6,down,0.0,Plk1_rate_down_0
80,226,6,down,0.0,Plk1_rate_down_0
80,226,6,down,0.0,Plk1_rate_down_0
80,226,6,down,0.0,Plk1_rate_down_0
80,227,5,down,0.0,Plk1_rate_down_0
80,227,5,down,0.0,Plk1_rate_down_0
80,227,5,down,0.0,Plk1_rate_down_0
80,227,5,down,0.0,Plk1_rate_down_0
80,227,5,down,0.0,Plk1_rate_down_0
80,227,5,down,0.0,Plk1_rate_down_0
80,227,5,down,0.0,Plk1_rate_down_0
80,227,5,down,0.0,Plk1_rate_down_0
80,228,5,down,0.0,Plk1_rate_down_0
80,228,5,down,0.0,Plk1_rate_down_0
80,228,5,down,0.0,Plk1_rate_down_0
80,228,5,down,0.0,Plk1_rate_down_0
80,228,5,down,0.0,Plk1_rate_down_0
80,228,5,down,0.0,Plk1_rate_down_0
80,229,7,down,0.0,Plk1_rate_down_0
80,229,7,down,0.0,Plk1_rate_down_0
80,229,7,down,0.0,Plk1_rate_down_0
80,229,7,down,0.0,Plk1_rate_down_0
80,230,7,down,0.0,Plk1_rate_down_0
80,230,7,down,0.0,Plk1_rate_down_0
80,230,7,down,0.0,Plk1_rate_down_0
80,230,7,down,0.0,Plk1_rate_down_0
80,230,7,down,0.0,Plk1_rate_down_0
80,230,7,down,0.0,Plk1_rate_down_0
80,230,7,down,0.0,Plk1_rate_down_0
80,230,7,down,0.0,Plk1_rate_down_0
80,231,5,down,0.0,Plk1_rate_down_0
80,231,5,down,0.0,Plk1_rate_down_0
80,231,5,down,0.0,Plk1_rate_down_0
80,231,5,down,0.0,Plk1_rate_down_0
80,231,5,down,0.0,Plk1_rate_down_0
80,231,5,down,0.0,Plk1_rate_down_0
80,231,5,down,0.0,Plk1_rate_down_0
80,231,5,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,232,4,down,0.0,Plk1_rate_down_0
80,233,6,down,0.0,Plk1_rate_down_0
80,233,6,down,0.0,Plk1_rate_down_0
80,233,6,down,0.0,Plk1_rate_down_0
80,234,5,down,0.0,Plk1_rate_down_0
80,234,5,down,0.0,Plk1_rate_down_0
80,234,5,down,0.0,Plk1_rate_down_0
80,234,5,down,0.0,Plk1_rate_down_0
80,234,5,down,0.0,Plk1_rate_down_0
80,234,5,down,0.0,Plk1_rate_down_0
80,235,4,down,0.0,Plk1_rate_down_0
80,235,4,down,0.0,Plk1_rate_down_0
80,235,4,down,0.0,Plk1_rate_down_0
80,236,3,down,0.0,Plk1_rate_down_0
80,236,3,down,0.0,Plk1_rate_down_0
80,236,3,down,0.0,Plk1_rate_down_0
80,236,3,down,0.0,Plk1_rate_down_0
80,236,3,down,0.0,Plk1_rate_down_0
80,236,3,down,0.0,Plk1_rate_down_0
80,237,4,down,0.0,Plk1_rate_down_0
80,237,4,down,0.0,Plk1_rate_down_0
80,237,4,down,0.0,Plk1_rate_down_0
80,237,4,down,0.0,Plk1_rate_down_0
80,237,4,down,0.0,Plk1_rate_down_0
80,238,4,down,0.0,Plk1_rate_down_0
80,238,4,down,0.0,Plk1_rate_down_0
80,238,4,down,0.0,Plk1_rate_down_0
80,238,4,down,0.0,Plk1_rate_down_0
80,239,7,down,0.0,Plk1_rate_down_0
80,239,7,down,0.0,Plk1_rate_down_0
80,239,7,down,0.0,Plk1_rate_down_0
80,239,7,down,0.0,Plk1_rate_down_0
80,239,7,down,0.0,Plk1_rate_down_0
80,240,3,down,0.0,Plk1_rate_down_0
80,240,3,down,0.0,Plk1_rate_down_0
80,240,3,down,0.0,Plk1_rate_down_0
80,240,3,down,0.0,Plk1_rate_down_0
80,240,3,down,0.0,Plk1_rate_down_0
80,241,5,down,0.0,Plk1_rate_down_0
80,241,5,down,0.0,Plk1_rate_down_0
80,241,5,down,0.0,Plk1_rate_down_0
80,241,5,down,0.0,Plk1_rate_down_0
